file,sha256,perceptual_hash,crop,condition,source_dataset,source_url,license,original_filename,environment,split
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0045.jpg,878e8dab903204f475c09a3f814c9833a94a2d142101af1608f2e8b406551015,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0045.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0046.jpg,88565e4050c65c62b49409768ac34c4fa990eda6d7af3cac106d759feda22840,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0046.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0047.jpg,0b76199ba2fc5e52f3b6c8cf3b2ec007b9a4d365945eb51361d4f56903ca22d4,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0047.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0048.jpg,6c6477d0285f64ca84aa6a30a999e03985ad951f98f45a2fc1809fa3af57139f,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0048.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0049.jpg,e7146a55ab90d1be9de40eb44c49b9aebf54e2c919ea83b1f0e3a767a0f052a5,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0049.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0050.jpg,50d8b2353bebf884e635cb3c3aa4008dd2ef463d1815d433106f2e0b1bd96f74,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0050.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0051.jpg,8a540d01a5dc303cadc6cab250a568d74a8f55341fd17703a1242c9b801543db,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0051.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0052.jpg,68f30bbcc58bc503439ccff8f51d928513d6670b816d5f746265a4221f3de714,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0052.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0053.jpg,b99cff971ab578f75f2a468cc49a956b7899a91b7138e77d0933031a321b6d36,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0053.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0054.jpg,3bfdf94599f4bec55a047313e7ec0d9f77dcee523a040cb253f8f295d78e5de3,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0054.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0055.jpg,0d00ecfde59cbe9192ccf7ff7f1f4630c79156bc5e9fcc171930cb26d7f2c945,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0055.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0056.jpg,c526169c2d8444854885615be40e1deb3f412cc5361fb04c080fea32d634e34f,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0056.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0057.jpg,e4e3fe3e31450463531b766e42e937216cbe30741f07da150ed77bc7ddbdb525,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0057.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0058.jpg,00bc85bf1c3dc41a6f0edd067cba1dc50ff1ef2e4f71810eb09b0e4fc3a7cd45,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0058.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0059.jpg,f7686859a6bf5d626b6ef6df1635fb44ecaee992bb7fc41fea89a1458542f418,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0059.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0060.jpg,19e7db1dbf1e50b6655b921d08759c371a6f7c65eddde281ca41f3783ccbd1be,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0060.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0061.jpg,71fa1a2cb50e92d35fd7927a3ab07f189fdd85d252ed8b4d217e200e3f5e8da2,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0061.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0062.jpg,f4279fe31b66513566752e392400930612c057325c74b18496d47d7939f717f7,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0062.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0063.jpg,365fd5f325ecf0b563627d1aa497914b68440fabbda5c50b8ad6ef4624ff44a3,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0063.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0064.jpg,1a5237ba79409f3e0296750e6c696b84000adad1a83cbb1e78826ea37a9236df,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0064.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0065.jpg,bd7d86012474617b34e5bf5332b0fcf29555d65b3a4b4ddb95621ed9d75e5052,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0065.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0066.jpg,7468bb2a172346cc14b5d4ef227e556769b03b2f4401ffcedbd67ae6856876f0,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0066.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0067.jpg,07ca7aa31593d0a1d9f53447c6dea1c8e420edf156aaaae23fa3f8149432a8ff,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0067.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0068.jpg,1b24bc9c71e53f9270c482279ea16197083c9694f6e58c333cb85763e004a9d5,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0068.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0069.jpg,bef71697dd561e0b11a65203dd7797df5734ced36b72fc5347a9dfa0ba0c316e,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0069.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0070.jpg,2f8308682f7fa80aa874f68c13c800b4db01b5a178356911c0e1cae50a1c0e2c,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0070.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0071.jpg,bb72384e5fc03e3a03d044fe28dcc33f90a7239a79803e9b45f50770dc153794,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0071.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0072.jpg,8080ce8932f8976cba573636dcc8a67c0428282626df5c23fc2b79d87da67cb4,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0072.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0073.jpg,2d4186c89e26802596ce552df7d29e56134a84eb40b7c45c0374e4660aa9e61b,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0073.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0074.jpg,0f9687cd73bb0aced7c2a50617f864ff68ec861f2b95eba8d4c3b2d98abfb0eb,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0074.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0075.jpg,ff239fb3060abe6c127c12b0bafbd03201b795ca4a609ca2d77f8e373826ac9d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0075.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0076.jpg,7f4b50ff9428a9a4bcf242e3da65f3b57a136030fbb9338bb5561a6ceaf8988d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0076.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0077.jpg,10e6578a45110a8981797d21d9e34d0d491648e67814af8829477da1bf355000,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0077.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0078.jpg,d445312e508fcddfee1f1151a7d1dac6ac8a2fa53e5e523a3fa13e408ec10e2d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0078.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0079.jpg,162f69b27f3b274fd7f585f2debf292d4998d1458dacca4ad72b018c9c56bd97,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0079.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0080.jpg,94acc5c6758946f65265ce57b205f747c68cb5b8ae7eea2ffb4f92b373da9efb,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0080.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0081.jpg,733e50d72b972cc4350c2da1ad07c960fc694e9dcc11883b78e056bbc9fbe5e1,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0081.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0082.jpg,8a1386ca187cefc3e5e89c4cdae8d06383f2d33527f591aa12cf655e70126e15,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0082.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0083.jpg,1b6ac5ec055ee7483393d2ce55ac2dece2c3ef4f2a70e0dc4cf3ad5f41696c30,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0083.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0084.jpg,6cb078ff303d87a5b0ce3fd42b90e8442be0442a65380d95ea03303f2b842551,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0084.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0085.jpg,e360e0588e3e6377df654eaf42d2cc9aeb7a75bec3f919e6bbe27db9b838aab8,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0085.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0086.jpg,9a91b4e0e495cebc1eb1807a49361dcd2e2e76601d36278ba0c0b0cf163fb65c,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0086.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0087.jpg,2d5e0d161a1a62a921d706c9165cba997f63918bfbf8d78e58cf0d9955251f45,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0087.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0088.jpg,87e7eb466482af6f3ee7fbdf32de24c0d5062fd48251caf03d459b55162633ee,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0088.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0089.jpg,2b96e0bfb5e9e6436c00cfb65ab3019a46160242c933936659ab979e6016178e,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0089.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0090.jpg,d710605814f5fc6510efe6b1717195309e082a0559e73d740d9890a7c6108029,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0090.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0091.jpg,4cbf7025be2aed8a621da84c0297d2d2ec242e3fd53f25a4ea4627588fe443fc,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0091.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0092.jpg,fb191e67667b1be8329aac015407055e5855d158627da9b38a07bc9bd4015fb8,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0092.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0093.jpg,d26f32ae6fc6e8ee1d3cda42b365443b6efbf6654997afd7dba9bb179dbb719c,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0093.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0094.jpg,456986ca3d17c58f3fb510a9c62217bd4c0b0843fc7356d97efa071ad295109b,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0094.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0095.jpg,e931cbbd2e3d7cad5f6987bd6141de147934e3f34970dac6410189fc63894988,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0095.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0096.jpg,c37fdfff83ca86e2d2f21fbe0ded2185cf4857ed651874730ff2935deea3dd09,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0096.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0097.jpg,a5b5ae3fcaafd3d25303982ffd760bf67a9de5e2dc4a439f702edaccd1d8e182,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0097.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0098.jpg,93f082c3e3cd9e5212bd39d97d18c831bcc6e7c4e2f8c8636fb96b102d8e12f1,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0098.jpg,field,train
